-6.0705,-5.0605,-7.9761,7.6726
2.4104,4.2216,-8.9213,9.3186
2.3228,5.1528,-7.3237,7.9858
0.5727,2.8754,-9.1334,10.6612
-5.1226,-5.4584,-8.2474,7.6713
-6.5997,-7.0735,-6.4095,7.2038
-2.9309,10.8904,3.6578,3.812
7.2943,-6.8947,-8.8592,-6.0787
1.8935,4.2138,-8.9649,9.081
7.2637,-7.0548,-5.4543,-6.4047
7.0333,-8.3256,-5.5357,-7.7355
6.8821,-4.648,-5.493,-6.8156
-7.0575,-5.2097,-9.374,8.4822
5.9104,-4.6075,-5.8523,-7.1197
-1.234,8.5635,6.2612,3.5245
8.2814,-3.6727,-4.275,-7.7547
-6.3684,-4.5153,-7.3156,9.3674
-1.2967,8.4794,3.5815,0.2419
-5.4127,-6.8055,-11.0937,5.1671
7.1944,-5.2889,-6.5755,-6.7426
6.8199,-6.7077,-6.8167,-9.2725
6.6166,-5.7556,-8.3143,-3.5335
7.0925,-6.4362,-4.8897,-7.7654
-7.7053,-7.1184,-10.0262,7.0709
5.6907,-4.5415,-5.7745,-3.6704
-1.3824,8.9376,3.1351,0.7744
-5.6934,-6.8035,-10.4082,7.5103
1.8281,2.9897,-10.1182,9.8296
-7.9424,-6.5782,-7.577,6.3285
-5.9611,-5.1068,-8.5437,7.0173
1.1864,3.8931,-8.6753,11.8613
-6.7796,-7.2802,-9.2361,7.42
4.6373,5.0637,-10.7086,9.4319
-4.9628,8.3195,5.9072,2.9191
3.0258,4.7336,-10.7581,8.4283
-8.886,-7.4473,-10.1225,7.6441
0.4439,3.2596,-8.0748,7.1772
-2.6752,8.5614,8.4292,3.0613
-8.0962,-7.7483,-9.1998,6.9168
3.5801,3.9418,-8.6721,10.55
5.932,-5.8772,-8.154,-5.3016
7.3164,-4.6847,-6.6927,-8.0583
-3.6317,10.3175,3.9967,2.9428
4.6493,-4.9581,-5.3566,-7.9513
6.5118,-3.4957,-5.3444,-4.906
0.5325,4.6877,-8.3808,10.2201
-1.3886,9.6182,7.4066,0.7545
-7.1066,-7.0675,-9.1082,6.5706
-7.7616,-7.9636,-6.7168,8.4764
-7.6694,-8.1011,-8.9746,6.1103
-7.6802,-6.8402,-8.4078,9.4601
1.3752,2.5801,-9.9592,9.4965
8.1482,-5.4561,-7.3218,-6.5419
5.9881,-6.97,-5.9229,-6.9172
0.9286,5.1491,-10.5612,9.0682
8.635,-6.016,-4.711,-6.3855
1.6498,5.0589,-7.0005,9.885
1.3586,4.522,-9.3412,11.4912
-2.2383,9.0354,3.4694,3.5374
-6.2113,-7.8557,-9.7667,7.5918
-1.16,8.6134,5.3174,0.7496
8.4351,-3.9208,-7.4146,-5.6212
4.2982,5.5613,-8.9186,10.3123
4.923,-4.9182,-6.898,-6.3544
7.0958,-5.9078,-7.2616,-6.189
-7.3742,-7.529,-9.6024,7.5321
-3.9244,9.221,5.4457,3.8068
5.9093,-7.019,-5.3929,-5.2135
-1.6851,8.2441,3.9567,2.6832
-0.2984,2.3685,-7.6029,11.2005
-1.658,9.0376,4.4737,1.4645
-2.4708,8.1102,5.1918,1.1599
6.9651,-5.2564,-8.1069,-4.6973
-6.7285,-6.2721,-9.3194,8.8831
1.5568,4.6047,-8.7699,10.7083
5.6368,-4.4705,-7.4744,-6.4009
-2.306,7.3178,4.5064,0.8885
-7.0984,-6.7524,-7.3163,8.4477
-3.2464,8.1625,5.8145,0.3271
1.7532,4.9646,-9.6684,10.2612
-4.5789,-5.8852,-9.7285,6.8654
-6.7534,-7.6393,-8.6314,7.6194
-6.9327,-5.5058,-7.9996,10.0174
5.6798,-4.062,-6.0073,-7.2423
-5.4601,-6.2717,-7.5017,3.9636
7.6733,-3.3827,-7.1098,-7.2124
-2.202,7.6712,6.1422,3.0722
-1.9818,9.949,5.1892,3.9826
6.9075,-5.7662,-6.0773,-7.685
-3.6948,8.8377,4.401,2.195
4.0038,7.8074,-11.5484,10.5789
2.2064,1.0003,-10.5883,10.2918
-4.3075,-7.188,-8.6619,5.6878
-3.6479,7.926,1.8193,3.9806
6.9712,-3.663,-7.8715,-6.359
4.7097,-3.8344,-6.6934,-7.6631
6.2913,-7.7278,-8.7126,-6.2142
-7.0734,-6.9642,-7.3667,7.5727
5.9078,-6.4642,-7.2385,-4.9793
-7.257,-6.6021,-9.7416,9.0949
-2.0536,8.6405,4.7102,0.4998
-3.1449,9.6302,4.7564,3.1355
7.6247,-7.7147,-8.2552,-5.5259
7.1069,-7.4809,-6.4194,-5.1659
-8.7104,-6.2176,-9.7748,7.4645
-6.7523,-6.0308,-9.6297,7.5281
-2.6976,7.5621,6.5496,3.0252
-5.8012,-7.6095,-9.001,8.2667
1.2509,4.879,-10.5285,8.3266
-6.8727,-6.772,-10.5251,5.4798
5.5936,-4.1645,-6.154,-7.1331
7.1308,-4.7185,-6.0189,-5.3175
1.685,4.5318,-7.9473,7.6158
-7.3992,-4.17,-7.3642,5.5549
-1.3912,9.4887,4.2647,1.018
6.63,-4.8073,-5.7357,-5.4313
2.0978,5.5057,-8.7981,7.252
3.23,4.9904,-9.5266,9.0854
-2.3262,7.1524,7.2971,0.3559
-4.1557,10.4302,5.5182,3.4786
-4.6459,10.8176,5.5714,1.3924
-8.0255,-8.729,-10.3039,8.3608
2.5355,3.8785,-10.4195,9.9678
-2.5422,11.141,6.6334,1.4247
-10.0316,-7.0757,-8.7625,7.6138
-6.0123,-6.6538,-9.0563,7.0267
2.4045,6.0368,-10.1621,9.0326
4.478,-4.8754,-5.1772,-4.7676
6.2631,-8.2234,-5.0663,-5.8658
-5.3965,-9.3042,-8.1326,5.7507
6.8534,-5.8371,-6.9819,-8.496
-5.3936,10.6852,5.4466,0.1726
0.5272,8.7408,4.3629,1.0168
6.2858,-6.445,-6.7024,-6.279
-0.1288,9.9229,5.1404,0.7916
-3.7141,10.1475,4.8219,0.7447
2.139,3.1141,-8.2153,10.6517
3.0758,2.6828,-9.288,8.2727
5.8567,-4.5976,-6.6302,-6.4561
7.0299,-4.8462,-4.7025,-5.1658
7.4427,-6.1058,-5.3681,-9.8327
-5.4257,-8.1193,-8.9863,6.7353
-5.467,-4.6791,-10.964,5.8477
-7.6467,-9.662,-8.1237,7.547
3.3478,4.7551,-11.7147,8.7674
-3.0958,7.6707,4.8089,-0.149
-6.9311,-6.791,-9.9322,8.5116
-2.6753,7.5451,4.3891,0.9525
-5.6323,-6.5314,-6.4593,10.1943
6.4359,-8.1844,-7.3326,-7.1087
-4.7799,-8.7506,-10.2007,7.0094
-4.8971,9.4131,4.1882,2.3525
-6.8643,-8.2823,-9.7871,6.9847
-3.1145,7.1904,5.7514,1.51
1.5474,4.6472,-10.4255,8.1343
-3.4886,7.2682,5.0022,1.3163
6.038,-6.1797,-5.6433,-4.1574
-1.6705,8.2594,4.4987,1.9912
6.8725,-6.5803,-6.1819,-5.2458
0.1458,4.357,-10.9975,10.454
-7.8859,-8.4521,-9.3032,8.2274
6.7334,-4.9677,-7.2268,-6.1673
-6.1735,-6.3551,-9.5311,5.5115
-6.8847,-5.8488,-7.0918,6.6179
-8.8152,-6.7967,-9.5208,8.4831
-3.1802,8.4619,5.8762,1.5171
6.1252,-4.0705,-7.0874,-6.6515
-1.7209,8.1475,4.7118,2.1217
-6.3222,-7.3118,-9.1879,7.888
-5.2942,-8.8168,-7.0476,7.0192
-6.8556,-5.9757,-7.8979,7.8543
-4.2438,9.4486,3.683,3.2626
8.2829,-4.8927,-6.5732,-6.5593
8.0672,-6.9708,-6.3494,-5.5925
6.5732,-8.5859,-4.6975,-7.8181
4.3529,-5.3495,-5.4672,-5.5885
-3.537,9.1315,3.1225,-0.1786
1.5204,2.2653,-7.2575,6.5365
-3.828,11.1703,3.6157,1.1698
-4.7215,-7.9034,-8.7823,6.484
6.1683,-4.5373,-6.5747,-7.8744
-7.4964,-7.2139,-5.9435,6.262
-1.0415,8.7037,5.0629,1.2887
5.2944,-6.9342,-6.4265,-7.0837
1.6298,3.6425,-10.6127,10.5224
3.9047,4.8897,-8.7581,8.8134
-3.0862,9.8497,4.0186,1.8675
2.2544,4.0312,-10.206,7.3062
-3.9564,7.9511,1.2198,2.6267
-8.9701,-5.59,-9.2479,7.0191
-2.995,10.3737,6.5568,2.7468
-3.9199,7.9402,5.3566,0.8352
-5.5486,-7.6124,-8.0124,6.3265
2.1675,4.5979,-9.4127,10.595
-2.4445,7.4228,5.3088,2.7318
-6.0126,-7.2601,-7.1656,6.3414
-7.4057,-6.1462,-8.7933,7.1411
4.1411,-4.5984,-7.3478,-6.2242
-5.1068,-5.6668,-7.3095,6.1835
-8.6893,-7.7704,-7.931,10.4282
-2.2578,7.8328,4.6327,2.914
2.1782,4.2337,-10.9129,9.2155
-4.2152,-6.1526,-9.0818,7.2578
8.1548,-7.9506,-7.6155,-3.9033
-0.1642,8.4074,3.3692,3.7512
8.197,-4.194,-7.9233,-6.9855
-3.2453,8.6513,4.1741,2.1777
-7.3331,-6.6883,-6.7622,5.3078
-1.0818,7.5412,5.3568,2.8146
-4.7888,8.8604,2.9799,3.0552
-9.6828,-7.8585,-9.3197,8.3535
4.7955,-5.549,-5.6357,-7.4763
-6.3744,9.489,4.681,-0.0439
6.3312,-3.2758,-4.8618,-3.8936
1.7618,6.1083,-9.7487,11.3414
1.6463,4.8652,-9.1114,8.2046
-0.7733,8.4625,4.1243,0.4118
-2.6948,6.8383,4.6167,2.0951
1.3622,4.7447,-10.9417,9.9387
1.2711,5.1406,-9.8286,8.8425
7.2374,-5.8862,-7.0852,-7.4169
1.7417,3.59,-8.3807,11.3222
-5.9212,-5.7738,-7.7307,7.985
7.0203,-8.114,-6.131,-6.2288
-0.1826,2.627,-10.5201,7.9954
1.0813,1.1062,-9.2322,10.3565
-7.2263,-6.8616,-11.3326,6.9517
-7.7178,-6.9776,-8.288,8.4134
2.8691,4.3189,-10.7572,10.7682
-1.4232,8.7433,6.3636,1.1285
-9.8294,-8.057,-8.9747,9.2425
8.1429,-3.5221,-6.9888,-6.1701
7.3146,-4.6947,-6.4039,-5.8083
5.679,-4.5239,-7.7241,-5.6625
2.1571,5.9748,-9.159,9.2788
5.3067,-5.8959,-6.8667,-6.1681
2.1611,3.2632,-10.6753,11.1973
-7.2452,-6.1935,-8.2512,7.8898
-5.3905,-5.8645,-10.594,7.6159
-7.1484,-6.9762,-8.5025,7.6419
-2.4687,9.3366,3.3021,3.4095
7.7057,-6.8682,-5.8929,-6.5354
3.8784,-4.4436,-5.3843,-8.5574
-8.272,-5.162,-9.3507,6.0035
-3.3713,10.0882,4.2859,3.4705
-0.8256,3.5909,-9.8303,7.8449
-2.454,8.7232,3.2008,2.5104
-2.7213,7.1559,4.0505,1.6313
-6.2769,-8.8269,-8.9744,7.4814
7.9453,-3.9228,-7.9096,-6.1348
-4.7541,8.5925,4.662,3.9849
-7.2876,-4.5366,-10.309,7.4853
2.1416,5.6217,-10.0125,8.7548
-3.8758,-7.4609,-7.9993,5.3944
8.8366,-6.733,-8.7575,-6.969
0.9334,4.0868,-8.3197,9.763
-7.045,-7.8828,-7.4296,6.1019
-4.3501,10.5475,5.0387,1.075
-2.2598,9.1734,2.716,-0.2047
-2.8931,10.6833,5.0224,1.9481
-1.574,8.9675,4.1384,-0.4578
1.1711,3.5341,-8.8922,6.6355
9.1428,-5.3977,-6.412,-6.1024
5.8673,-5.5248,-4.628,-5.4943
-1.4489,7.3748,3.3422,2.3762
-4.9072,8.1679,5.2348,2.7464
6.4457,-6.3549,-5.2706,-4.9718
-7.9159,-7.4718,-9.2065,7.3297
-1.9307,9.4568,5.1124,-0.34
-5.5754,-8.9399,-9.4645,6.2301
-3.0178,8.0956,5.5208,0.1279
2.4849,4.564,-12.0125,8.4119
8.1355,-8.5914,-7.2475,-7.5299
6.1069,-5.6478,-6.9497,-5.7194
8.3392,-4.3911,-7.0266,-7.3227
5.6413,-7.6695,-8.3369,-6.6368
4.5703,3.5562,-10.3979,9.6029
-6.1618,-5.3211,-9.9375,5.4692
-3.2556,9.7136,5.2361,3.2569
-4.3274,10.6545,6.6138,1.6743
-5.1703,7.6125,3.3236,2.9596
1.149,5.6527,-11.8052,9.1263
0.3134,1.7974,-7.9967,8.1897
-9.1957,-6.3617,-7.4679,6.6904
-7.7643,-4.1469,-6.6554,7.8846
-7.2356,-8.0767,-8.9161,7.5697
6.6557,-6.0265,-5.7434,-5.0561
7.1421,-5.2683,-6.2475,-5.142
1.2388,4.1254,-9.0551,11.7293
4.7828,2.4287,-8.6874,6.357
-3.8195,10.0826,4.8461,2.6371
-5.482,-6.5918,-8.8719,8.3187
3.4892,6.1066,-8.6682,12.4214
-5.7478,-6.8908,-7.4779,5.7337
6.9368,-6.1915,-6.25,-5.0591
8.3888,-4.7626,-6.1633,-6.5387
8.6783,-6.6866,-4.7824,-9.05
-7.6739,-6.4013,-6.7893,8.4236
1.1313,3.499,-8.8269,8.5595
3.0922,2.0495,-10.8738,7.4509
2.2257,3.9281,-10.0651,10.792
-3.8153,12.0869,6.741,1.9353
2.9456,5.2543,-9.0915,7.8352
1.8382,4.3972,-7.6831,8.9371
7.2591,-7.6364,-5.5043,-5.8418
0.8988,4.9422,-9.9562,10.1949
-2.7923,8.526,3.9982,2.3271
6.7218,-6.1826,-6.1124,-8.269
-9.7065,-4.9906,-7.5346,7.8584
-6.2658,-6.4416,-8.9841,6.2915
8.1543,-4.7946,-6.2868,-4.82
-6.7561,-7.6319,-10.1673,8.7652
7.9377,-8.022,-7.9502,-6.5284
-7.6204,-7.6229,-7.6905,6.1103
-1.235,10.7111,4.9019,3.1347
-7.2182,-7.6371,-9.8756,8.1549
1.9704,3.5394,-11.478,8.0559
7.0907,-4.8438,-5.3974,-6.7862
6.2551,-6.0004,-4.4178,-6.2115
1.4717,3.8271,-9.4935,7.9344
-3.8697,-4.7119,-7.0456,6.9267
3.4614,-6.3053,-6.377,-7.1386
-5.8245,-6.8329,-9.9331,6.7685
6.4046,-5.4188,-6.7289,-7.362
9.4805,-3.8793,-4.8756,-5.4911
-0.7833,4.7387,-9.3881,8.5193
6.2736,-6.3229,-5.0778,-7.3441
1.5892,2.8118,-10.6503,10.2506
2.9708,2.8143,-9.8049,10.4907
-7.1516,-6.1011,-9.3822,9.3857
4.4197,5.9731,-10.5058,9.565
5.5499,-3.6109,-6.658,-5.988
-3.0778,8.9969,5.2954,1.9809
2.1118,3.7106,-8.4446,7.9368
5.2024,-5.3819,-6.8409,-5.6243
3.1848,3.7005,-9.7533,8.0854
-3.0943,8.4952,5.1132,1.468
7.4485,-5.5328,-6.5779,-7.0736
1.6423,2.1696,-8.5799,9.067
3.319,5.0959,-9.0621,10.1637
-8.0625,-7.8086,-10.0481,7.4255
-8.4272,-5.3756,-9.7561,5.1683
1.5666,2.7637,-11.3873,8.4356
-8.9252,-6.9799,-7.8502,8.4583
-0.5036,7.9326,5.2468,1.8691
0.1245,2.5607,-10.3481,9.7172
-2.7292,8.9905,4.0611,3.2919
6.3738,-5.9512,-6.5754,-4.48
-2.1549,8.7284,4.1473,4.1558
-7.427,-6.277,-9.233,8.1867
-1.8875,8.3792,3.5967,1.9601
-4.5093,7.2206,4.8038,2.0036
2.508,3.168,-9.7945,8.8474
-6.8426,-3.9078,-10.3294,7.9574
5.8429,-2.503,-7.3103,-5.9502
7.6939,-4.173,-6.9404,-7.5366
-7.9694,-7.3868,-9.0999,7.0428
5.5976,-6.1844,-4.8334,-8.2628
7.1293,-6.2566,-3.32,-7.6926
1.5946,4.2546,-9.3219,8.2112
-2.1921,8.9659,5.5343,2.0854
-3.7852,10.2402,3.3727,0.7131
-1.8238,8.1461,6.1599,0.8079
-6.2862,-8.2367,-8.6015,7.46
7.1296,-3.145,-7.4567,-5.4681
-6.8191,-5.3654,-7.7274,7.2252
5.6638,-6.1149,-5.5404,-7.67
6.6803,-5.2852,-7.6678,-4.7463
-7.6729,-5.921,-8.1594,7.3665
-3.2653,8.1333,2.9041,1.4151
-7.0356,-6.8301,-6.1847,8.6854
1.1535,4.5214,-10.2516,11.7936
-7.1195,-5.9886,-11.3227,7.3729
2.6113,4.0101,-9.0846,8.3942
3.0211,4.1047,-10.4722,9.3732
-0.9247,7.965,5.393,1.6378
-8.7375,-5.9488,-8.1329,8.0256
-7.0808,-5.5445,-7.6011,8.9059
-7.3665,-6.2808,-8.2473,7.7169
-6.1326,9.2349,6.8005,3.4599
6.9553,-4.8609,-4.3183,-3.4521
-3.6503,9.8494,4.0199,0.7453
7.2515,-4.8503,-6.2304,-5.6643
7.2379,-3.6973,-5.7001,-6.0551
3.2504,5.2502,-8.9826,8.5871
1.9486,5.0301,-10.1361,8.9335
5.4421,-6.2992,-6.1527,-6.3754
5.8374,-3.6505,-4.6226,-6.9622
2.0905,4.3614,-8.8376,8.4907
2.4858,4.3869,-8.4624,10.2806
-1.9376,9.6209,5.9121,5.2848
5.9586,-6.2327,-8.1101,-6.1654
7.0795,-6.6978,-6.7985,-5.8618
9.2063,-4.4832,-6.3113,-5.5773
8.0399,-6.1275,-6.0549,-5.9193
-7.6547,-5.6489,-9.3445,7.162
5.962,-5.4147,-6.908,-3.5006
-2.8037,8.1098,3.5725,0.9942
7.1205,-5.2236,-4.5264,-7.3023
-6.5261,-4.6123,-7.7426,7.3559
1.7138,5.8313,-11.8054,10.1864
2.362,2.7105,-8.8326,9.2897
2.6591,3.9422,-8.17,9.6568
-5.8765,-5.6861,-8.2854,6.8515
8.7518,-6.103,-6.7842,-8.5759
2.5509,4.9729,-9.7899,7.6427
5.7322,-6.393,-7.3995,-8.588
2.2767,2.704,-11.9257,11.6564
-2.5969,8.0654,5.859,1.4891
4.3188,-6.2371,-6.5269,-6.2737
1.7419,5.4529,-8.3158,7.4199
7.8892,-4.4646,-6.6607,-6.9039
2.1165,4.8072,-8.5961,9.9008
1.4169,3.8158,-10.8787,8.4215
-6.8156,-6.1264,-9.6553,7.6742
1.7682,1.0861,-11.4653,9.7558
0.7083,3.3771,-10.2576,8.0362
-6.563,-6.5908,-9.0628,8.3224
-1.6008,7.9077,5.6834,3.5999
7.3034,-6.2628,-4.0431,-7.8249
7.9207,-5.3472,-5.7576,-6.6906
-3.2202,9.4068,3.9414,2.452
-3.5805,9.6306,4.6815,-0.389
-7.1134,-7.2465,-8.4793,6.5752
5.9195,-5.8755,-6.3939,-7.0764
0.967,6.3105,-9.6283,10.9419
2.6067,4.2725,-8.3573,10.8836
-6.7619,-5.6455,-9.3564,5.7248
-7.3645,-6.0541,-8.0402,8.6445
-6.9467,-6.9744,-8.5903,7.1684
1.4766,4.2625,-8.826,9.2172
-1.0474,10.2831,5.6865,1.5951
-3.4784,8.5444,6.446,0.6772
3.4156,6.0388,-10.4619,9.1279
-7.642,-8.0363,-11.7003,7.1062
2.4217,4.2592,-7.9169,12.3667
4.4223,-6.2835,-5.619,-6.7016
2.7961,2.4971,-9.9268,10.8711
-1.4196,9.1625,4.4907,1.7195
-4.3543,8.8404,4.1047,2.1089
6.5898,-7.2485,-6.2546,-6.4869
1.3812,4.4016,-7.1723,8.7699
1.6317,5.6574,-9.0521,9.6774
0.2701,3.8304,-9.7312,6.7454
-7.0732,-5.2334,-8.2427,6.0282
3.8629,4.379,-8.5477,8.3764
-3.9205,-6.5762,-9.4802,5.3417
-5.3983,-6.3667,-9.7664,8.1016
7.268,-6.9112,-5.8904,-6.4208
6.35,-5.7751,-7.1546,-7.9066
-1.4598,8.2346,3.196,0.7227
-5.5636,-6.0544,-9.503,8.1988
-7.6903,-6.0311,-8.3884,5.7868
8.7102,-7.0586,-6.6641,-6.9617
2.3597,2.974,-7.8817,8.9353
-6.8566,-8.7008,-8.0375,7.5409
3.7906,4.9875,-8.5212,8.102
-8.654,-9.5557,-9.7017,6.5734
3.2639,5.1058,-11.1398,9.1945
-2.272,5.9884,5.1539,2.4434
-2.4455,10.0526,4.0676,3.9857
-7.7441,-7.5466,-9.6902,8.634
2.6339,4.7355,-10.1543,9.6623
-1.2078,8.9841,5.3931,3.9707
1.6331,4.252,-8.3627,10.4917
7.0424,-6.0375,-6.0012,-7.4845
-6.1551,-6.1264,-10.8318,9.1833
0.7414,5.1807,-10.0359,8.0243
3.9302,-4.4167,-8.4165,-5.9614
-3.2786,8.6962,3.5567,5.2112
1.3596,3.8172,-10.3152,7.329
9.6747,-4.5929,-6.5198,-5.6365
6.2315,-7.1166,-7.0282,-6.2494
-5.0336,-7.0305,-8.8565,9.2179
-6.8831,-7.8375,-5.688,7.121
7.0736,-5.1283,-5.4557,-5.8436
1.3833,5.2956,-10.0736,9.7204
8.4633,-4.2221,-6.1256,-6.3817
2.6063,2.7675,-11.0287,9.5462
-1.7179,8.0495,5.0087,1.6759
1.3304,6.1674,-11.0382,10.7621
-4.2506,8.9998,3.137,2.4095
2.0865,5.2776,-9.3099,10.9753
-6.1445,-6.9796,-9.2232,7.5237
-5.6067,-5.8006,-10.0602,6.0204
-2.2602,9.5491,5.1481,0.0475
-2.4841,9.2911,3.1277,1.2335
-5.765,-8.3757,-8.7928,7.4964
-8.8772,-6.5246,-7.8976,6.9767
-5.1164,10.0312,3.9975,1.8645
-7.4264,-5.9957,-9.1285,8.4324
2.617,3.0991,-9.4805,8.4281
2.1922,2.8229,-9.5676,9.5551
-1.4561,9.4363,5.3223,2.4327
-6.8394,-8.4437,-10.6063,7.9075
-0.584,8.6722,4.8063,0.6698
-7.2867,-6.5298,-8.3036,8.069
-3.4692,8.9381,6.1248,1.4244
2.1849,3.3224,-10.7226,5.6073
-9.2197,-6.8841,-7.0569,10.7923
1.7937,2.7346,-8.3448,9.8224
2.4745,3.3082,-8.8617,9.2081
-6.0194,-9.1506,-9.0082,9.4483
0.8049,5.5782,-9.4418,10.8466
5.6031,-5.0625,-7.0776,-7.9077
-2.9046,11.0241,4.3101,-0.6683
-6.7634,-4.6656,-7.6039,6.2175
6.3576,-4.9966,-5.5819,-4.4264
3.4387,2.6638,-8.9886,11.1187
6.1941,-7.0491,-6.6486,-6.7197
4.6586,-5.2018,-5.9539,-4.9522
1.0141,3.2762,-9.5216,8.9842
7.6928,-5.4545,-8.0826,-4.7092
-4.0711,6.7907,4.49,1.992
-0.4547,6.9171,5.1616,2.5437
5.3255,-6.5223,-6.6787,-6.1344
7.0941,-4.7032,-7.0872,-6.0159
-2.1586,9.3506,4.9905,2.111
2.0532,3.5963,-9.2353,10.3261
7.979,-6.1458,-5.3985,-4.4543
-5.7245,-6.265,-9.7421,7.4148
1.7398,3.8465,-10.5928,8.4226
5.4527,-4.4934,-5.7092,-5.9448
-0.6853,6.4513,5.5516,0.9657
-6.1516,-8.1723,-7.9533,7.6538
-2.1148,8.3257,5.5797,1.2905
-7.8009,-5.1453,-9.2266,7.9258
5.1738,4.05,-10.4087,10.2461
-1.7347,10.6566,3.482,2.7964
0.6868,2.4041,-8.894,9.8688
2.3972,5.3501,-9.4162,7.5047
1.6334,3.0713,-8.7271,9.2912
4.9701,-6.0662,-8.8583,-5.2514
6.2952,-6.6953,-7.3795,-4.8021
-2.6275,9.0369,5.4897,2.253
5.9607,-5.3198,-7.2984,-7.0735
5.942,-5.6616,-6.7271,-5.3907
-7.1234,-7.0729,-7.8171,8.2323
2.0933,5.8106,-9.3735,8.4805
-2.899,10.0458,3.4615,1.1491
-4.5073,6.6122,4.4593,1.1774
-3.5163,8.6432,5.0374,3.1438
-4.5332,-5.0943,-9.3792,4.9125
-0.8114,7.9652,4.5057,1.4299
3.0395,3.0212,-9.4778,7.2257
0.6601,3.7884,-8.201,8.5364
-1.4297,9.383,5.6153,2.7287
7.5808,-5.1494,-7.1319,-5.3586
-5.1634,10.8544,2.9311,1.6532
-5.4907,-5.5007,-8.0363,5.9681
-0.004,5.1029,-8.498,9.9469
-6.4482,-6.3817,-11.6981,7.0361
-3.0264,8.728,4.962,2.2743
-7.6213,-5.8658,-9.9015,5.2166
6.8518,-5.6255,-7.5913,-4.7825
-7.9006,-7.7547,-9.4164,7.6146
1.2795,3.6156,-9.0025,8.7789
1.1816,3.115,-7.9012,10.2517
7.562,-5.3296,-5.9106,-7.0511
6.6605,-5.9906,-5.9463,-7.1418
1.521,3.2777,-7.1617,9.4031
-3.4285,7.6606,5.0118,0.4449
3.3295,5.584,-8.8605,9.482
-5.3713,8.336,2.4655,0.8323
3.154,4.8731,-8.4428,8.3809
2.8248,2.564,-10.235,7.8015
-6.1848,-6.3196,-7.2748,6.5255
-7.5807,-3.2313,-9.9999,8.7009
-2.9392,8.2372,5.5329,1.7557
-5.8537,-6.2387,-8.4461,8.362
0.3056,7.3342,4.5153,0.5566
1.2722,1.9398,-9.7753,12.3401
-7.1131,-6.8395,-9.4066,7.1055
6.1344,-8.609,-5.5293,-7.0953
0.2569,4.9743,-7.4957,10.0334
