4.3515,1.5234
-3.3676,9.8298
3.4144,2.8232
-3.4998,8.6286
-3.5169,8.295
6.2985,2.7516
5.8849,1.3612
4.5917,0.2562
5.0461,1.4748
5.0511,2.5213
6.5005,0.7751
4.6744,3.5073
-3.0493,9.7617
-2.7774,9.8711
-1.1195,9.9643
-3.3489,9.2711
-1.4624,9.2343
6.3445,1.2883
-3.6671,9.8375
4.864,1.0667
-2.6376,7.772
3.1733,2.8288
6.5185,1.8943
6.0877,0.9928
5.0092,-0.079
3.6098,2.8135
6.8983,3.5877
6.5517,1.3597
4.5983,2.2542
5.4145,4.5691
3.0221,2.8651
5.3324,1.7295
6.1468,0.8996
5.8749,2.5403
4.7386,3.2517
-3.7539,8.7859
4.6566,1.9442
5.0853,1.2484
4.777,2.1535
3.532,0.3511
1.4587,3.283
-1.4107,9.4088
-2.74,9.3761
-2.1973,9.9525
-4.565,10.6389
5.3406,1.542
-2.0483,8.9751
3.0081,2.8687
-2.2523,7.5194
2.7392,2.8857
-3.045,10.042
6.3763,2.209
4.7438,1.7864
2.6366,2.6252
4.9515,0.888
5.4892,1.2982
-2.0808,8.1828
-2.1202,8.8581
-2.8875,9.925
-2.7589,8.4227
6.019,1.1294
4.8757,2.824
5.6487,1.19
4.0886,0.9534
-3.5163,8.6432
-0.2458,9.2238
5.4251,1.9065
4.1185,1.6022
-3.9388,9.8022
-2.0755,10.8599
2.7719,2.7004
4.6981,0.976
-5.0579,8.3834
-1.533,7.5372
4.7994,1.133
-2.7027,9.4991
-5.6529,10.0006
6.8558,0.6891
4.6739,2.0089
-4.0223,10.1157
3.7845,2.1009
-2.1539,9.3276
4.5557,-0.02
4.0105,2.5604
3.7673,1.6761
4.9658,0.4411
5.3516,1.6017
-0.3907,9.5003
4.6006,1.3211
-2.9797,7.2581
-4.4382,9.2358
4.7936,1.1559
5.4301,4.3854
-3.1449,9.6302
-2.5254,7.745
5.3988,3.1402
5.9199,3.3763
4.4393,2.1492
4.0126,3.232
3.8282,4.1343
-1.8527,8.7717
-2.7704,10.3328
7.6722,1.3361
5.6245,2.5819
3.9478,2.8796
5.1554,2.2224
-2.5031,8.7328
-3.9935,7.4297
2.3949,1.5514
-2.6017,9.4237
5.3236,2.5104
-0.7504,8.7434
-2.1361,10.7847
-3.5873,9.6046
-2.2086,9.43
4.4503,1.4609
-1.6857,7.079
-2.5029,9.0707
-2.0799,9.6872
-3.1625,9.1474
5.6352,-0.6802
4.7591,2.8748
-4.2469,7.3253
4.345,1.6459
-2.5844,10.1605
-4.2076,8.5095
5.6427,0.6175
7.5748,2.1282
4.1053,3.7172
-0.8258,7.3321
5.1132,1.468
-3.504,8.3421
-3.4168,7.3076
-2.5188,10.7902
5.6852,1.5819
-3.784,9.5826
-2.172,8.267
3.9772,2.7327
3.6074,1.5117
-4.4225,8.295
-4.8117,8.9825
-2.8268,12.2785
5.2171,2.2418
-3.3252,9.293
0.2684,6.7736
-2.8037,8.1098
-2.0969,6.8986
-3.1458,8.3233
0.0504,6.6718
5.0823,1.5012
-3.1455,8.0628
4.3284,0.1694
-1.623,9.2199
3.8447,2.6579
-0.5503,7.2981
-1.8912,9.6308
-2.4393,7.6427
3.6411,2.5389
-0.2703,9.5829
4.2369,3.976
2.8092,1.1429
-2.532,7.8113
-1.7584,7.9857
-3.4959,9.3067
5.6277,2.0612
-1.8829,9.3707
-2.3896,8.4101
-2.0991,11.2657
4.9869,4.9195
-3.7943,9.5933
-2.2362,10.5829
-2.2001,8.925
-2.6913,9.7203
3.9692,2.4258
4.3628,2.8086
-2.1575,8.1571
-1.7722,9.9233
-3.687,9.5688
-1.272,10.1318
4.7114,1.1968
-3.3856,9.274
-4.5533,8.9476
1.4036,1.908
-1.3687,8.322
5.5059,0.6183
-2.1772,10.0069
-2.2188,6.7183
-1.6909,8.642
5.0312,0.4718
-3.6215,8.9429
4.9829,2.3745
-2.8393,6.252
4.8692,2.0289
-2.5343,9.1551
4.7258,1.4
3.4379,1.6358
-2.4798,9.6119
-3.1258,7.7432
-2.7728,9.4428
-0.7678,10.1654
6.8586,3.325
-0.5549,7.3582
-4.3324,8.4332
5.5483,0.8666
3.9515,1.3169
-0.7064,9.1032
-3.2851,7.7164
-1.681,8.5328
4.3433,1.1548
4.9324,1.2963
-2.1104,8.1161
-1.886,10.8536
-3.7164,7.5573
5.4581,4.1892
-2.4164,7.9807
-2.6466,10.4997
4.6001,4.1266
4.9391,3.8661
2.4308,0.4377
5.0322,1.7102
5.3694,2.1971
4.5805,2.783
3.2926,2.4321
3.9061,0.2852
3.4795,1.9159
-3.0916,9.1125
4.4275,1.0152
-0.9426,9.0395
5.3487,3.3036
-2.3927,10.1767
-1.9032,10.0532
6.4969,4.1282
-2.4182,8.2017
6.3191,3.0827
-1.48,8.8224
-3.4366,8.7301
-3.9496,8.6129
4.662,3.9849
-4.37,9.0966
4.7067,3.2862
-2.7902,8.7333
-3.0744,9.2927
3.9545,2.6603
5.045,1.4789
-3.0373,9.1712
5.241,0.8001
4.8834,0.1543
3.9045,1.5079
3.8577,2.03
2.9847,1.0961
-1.1189,8.0295
5.2756,3.7031
-3.3033,10.0372
-4.0935,11.212
-2.4282,7.3046
4.9226,2.8982
2.5054,3.7684
2.9023,-0.6654
-2.5239,7.9376
3.724,-0.1927
-0.1515,9.0566
-1.7603,9.7683
4.0191,3.6644
-2.1117,10.1849
3.3426,2.7123
-3.2164,10.0338
7.7279,2.0442
5.4111,3.5682
-6.3987,7.785
4.1045,-0.2943
-2.644,8.7491
5.3861,0.0889
4.6356,0.5831
3.4254,-0.0127
6.444,3.026
-3.4794,8.4122
4.3172,0.6453
3.8921,1.3066
3.4688,3.2375
-0.6141,9.9352
6.1352,-0.5149
4.5852,2.2652
4.1067,2.4259
3.1035,3.0201
-4.4369,9.2584
-1.2095,10.2788
-3.5988,7.3195
2.1941,0.7635
3.986,2.4521
-3.6921,9.6191
-4.2834,8.1505
-0.7357,8.3924
-4.103,9.2505
-1.8173,9.3878
4.0526,3.2262
5.8474,1.2809
0.0374,10.2532
-0.6814,9.661
0.0746,8.0935
5.2611,1.1023
4.0187,2.2417
5.2147,2.3736
2.6868,2.0309
4.2287,1.5274
-3.6125,10.8742
-3.1736,7.5768
4.8931,1.8571
-4.9394,9.238
-4.1875,9.6898
-1.3644,9.796
-2.3014,9.4767
-2.5314,8.6679
-2.9205,8.0516
-0.976,8.3044
-2.648,8.653
4.5979,4.0981
4.8749,0.7991
-4.9901,8.9073
-3.0653,8.4554
5.6363,0.9459
4.4156,1.4455
-2.1203,8.5522
-2.3928,9.7285
-1.2391,6.9038
3.7947,0.283
4.9758,0.6226
4.3339,3.778
5.3116,3.2701
2.1416,4.0089
-0.6478,9.1531
-3.5254,7.1965
-2.5522,10.8919
3.9736,4.2306
-3.7903,8.8434
6.5354,1.3457
-2.8123,7.5169
-1.56,7.923
4.8449,1.7524
3.4524,1.8222
3.1034,4.0789
-2.4047,8.6555
-1.6124,9.7467
-1.7347,10.6566
4.9064,1.3987
-1.5227,11.2904
5.6834,3.5999
4.7712,2.8441
2.8656,3.3457
-2.392,8.0867
3.6913,2.5389
-3.4602,8.8766
-4.0746,9.8179
5.6406,2.5242
-3.3713,8.7581
4.5947,3.2971
1.1855,10.3578
-2.4369,11.9702
-1.4297,9.383
-3.0791,8.2303
-0.4846,10.0723
5.136,4.2253
-3.3215,9.7483
4.5924,2.791
5.4201,1.8542
-2.4936,10.7585
-3.8904,9.4651
5.1679,1.3707
4.0971,-0.9355
-3.2312,11.237
4.662,2.3903
0.1186,8.0443
4.316,0.7987
-0.9889,8.1651
-3.0726,9.6654
5.5828,2.4837
7.3986,1.5378
-3.062,10.2828
2.6089,3.8086
5.0961,2.7059
4.5506,2.718
-1.094,9.0953
4.3747,2.0054
5.9282,0.7414
-3.7246,9.3914
3.8875,4.1481
3.8591,1.3886
-3.0755,10.321
4.8899,-0.4769
-3.5766,8.0353
3.0919,0.4191
5.7487,1.7513
-2.1219,8.0216
4.8776,1.7999
5.4062,-0.0207
-1.6553,7.6647
3.8901,2.0045
