2.9655,-8.5024,2.4266,-6.1555,-8.4437,9.272,9.1538
6.529,-2.3299,-6.9243,4.3193,1.1206,-8.0576,-1.0914
-2.5415,9.6548,4.763,1.86,-8.1788,-6.6473,-9.5951
-7.5181,-7.2125,-3.151,2.4677,0.0213,-5.5198,3.0917
2.6328,-10.6738,3.5405,-7.5254,-7.8623,9.0019,9.5835
-4.8183,-5.8989,-3.6019,0.5611,-4.0162,-5.57,2.3377
7.885,2.5852,4.0237,-8.8081,8.224,6.2929,-4.1053
-6.4828,-4.1732,-2.7448,-1.8655,5.7267,-4.6874,0.4403
-7.2841,-5.0383,-2.3914,-0.9382,7.6503,-5.0899,0.5692
5.2902,-4.158,-7.716,2.7574,-3.1634,-7.9423,-1.5276
-5.869,-6.1904,-4.0409,2.3176,-2.3079,-2.4004,2.2688
5.7044,-4.5536,-10.2947,3.7217,-1.5992,-8.2573,-0.1165
6.2056,3.5615,3.2332,-8.3449,9.7535,4.8396,-5.1179
7.4546,2.9071,6.2127,-10.2821,9.2989,6.3764,-7.7078
-3.222,9.1207,4.3849,3.4772,-9.5306,-5.7886,-7.5922
-6.578,-5.7808,-4.8749,-1.1686,-0.8041,-2.4314,1.241
-7.8901,-5.2842,-4.0274,-1.919,6.0269,-5.9564,0.8405
1.6723,-7.0232,2.5574,-6.88,-6.2996,9.8076,8.8579
-6.3607,-6.0229,-2.6443,0.1004,5.0604,-7.2331,0.0989
-2.4181,8.1627,4.6462,0.4416,-5.7294,-7.0854,-7.7198
1.9381,-9.8794,1.5511,-6.2922,-8.4643,8.5607,9.0432
-4.8868,-6.954,-2.3796,1.7937,-0.7471,-2.3464,4.4694
-2.2104,8.2625,4.2135,3.1216,-6.7664,-8.3184,-7.9191
5.398,3.516,4.7725,-10.3548,8.4651,7.3223,-6.0001
6.4802,-2.5444,-8.6583,2.9972,0.0881,-8.1254,0.1196
-7.3724,-4.9406,-3.5554,-0.1028,4.6203,-6.3256,1.3
-7.0522,-4.5322,-4.4645,-0.3568,-1.0649,-3.4595,3.1488
9.1312,3.6637,4.2272,-7.9254,9.2381,6.4054,-5.6967
6.5004,-4.9412,-7.0947,3.6115,-0.5042,-7.5285,0.1827
1.4891,-8.9191,2.1609,-6.6021,-9.371,7.7352,8.9758
-6.405,-6.736,-3.2268,1.1602,-0.2603,-5.4347,2.6381
-5.7675,-6.798,-4.5208,1.6983,-1.9107,-3.8972,2.3926
5.64,-4.9901,-9.9186,3.4626,-2.5752,-6.8472,-0.067
-7.9144,-3.6,-2.831,-0.2397,3.154,-6.8456,0.8407
6.6866,2.2294,3.9222,-8.1102,7.9158,5.8975,-4.2331
6.8016,-4.03,-7.6261,1.5817,0.1201,-10.9953,-0.5386
-7.6608,-3.3973,-2.9087,-0.1611,4.7112,-6.6395,1.2283
-2.286,8.9594,4.9254,2.4943,-6.2344,-6.3245,-8.7487
-2.6083,8.4115,5.0721,2.4432,-7.5873,-7.5923,-8.949
-0.8046,7.9062,5.6159,3.3727,-7.5083,-7.1576,-9.8746
-7.322,-3.2061,-1.6739,-3.7902,6.3465,-5.9786,-1.0265
4.7599,-2.8914,-6.251,3.7141,-2.6497,-6.7306,0.9574
-6.0295,-4.035,-1.4657,0.704,5.7883,-6.3216,0.3509
-5.4563,-6.7178,-4.152,1.2084,-0.6288,-3.3779,1.9419
-6.3712,-7.4536,-5.3664,0.4076,-1.5942,-4.5927,2.1536
-7.9943,-6.7031,-2.376,-0.08,4.6143,-6.0153,0.021
-5.7475,-6.0422,-4.8076,1.4325,0.1213,-3.2374,3.2267
-2.0834,9.4325,2.8639,3.0371,-6.6271,-5.4956,-8.3941
-3.3061,9.5914,4.4368,2.3443,-7.4836,-6.7935,-8.994
-7.5879,-6.6132,-4.0337,-0.0191,-0.4613,-4.8958,1.6817
0.6441,-9.7313,-0.0607,-5.9837,-9.3868,7.8784,8.0176
7.6107,-2.5783,-8.8009,4.9606,-0.4358,-6.9259,0.3355
8.7292,2.223,2.0589,-10.2618,8.54,6.1026,-5.1903
2.4245,-8.3955,0.2911,-5.8831,-8.9455,8.7927,6.9481
6.2682,1.6984,4.3733,-8.5779,8.9524,5.7669,-7.1959
-6.4256,-4.7243,-2.0295,-0.4887,6.1818,-5.9729,0.6683
-5.01,-6.3425,-2.979,1.1957,-1.2376,-5.2649,0.8025
5.2579,-6.7953,-6.818,4.1234,-0.6924,-8.6522,-1.1098
8.3047,1.6354,5.8994,-9.1593,9.737,6.5205,-5.8215
-7.023,-6.1614,-4.3302,1.2003,-1.1258,-4.1189,3.7954
-2.2012,7.7114,5.0919,1.6172,-6.8504,-6.1821,-10.0709
-7.2814,-2.9142,-1.5005,-0.3088,6.0019,-5.4982,0.3465
1.311,-7.6589,1.1042,-6.2734,-7.5049,9.3592,10.5538
0.7778,-10.7783,0.7065,-5.6833,-9.2932,8.8186,10.0755
5.9951,-3.3954,-7.5829,1.914,-0.6784,-7.3806,0.5269
2.8239,-9.1825,2.9359,-6.4806,-10.5712,9.0732,9.6482
-7.6919,-6.1663,-2.541,0.2141,-2.5326,-4.3024,1.4051
-7.2363,-6.167,-2.7831,0.327,-1.2111,-4.2693,3.0398
2.5938,-9.0142,2.3175,-5.9639,-9.4552,11.565,10.6445
6.8994,-2.9192,-6.743,2.1566,-1.8997,-6.9827,0.052
-6.8105,-5.3276,-1.641,-0.3679,4.0942,-6.0443,0.6706
-8.1794,-4.3908,-1.5966,0.1818,4.055,-6.6998,-0.4355
-6.6685,-6.535,-4.3187,1.3518,-1.1671,-1.9187,2.3978
-4.5029,9.3883,5.8675,0.7635,-5.2071,-6.4611,-9.5433
7.9945,3.0903,5.1004,-9.6522,8.1442,5.6499,-5.4806
6.3322,1.0565,4.3982,-8.9098,7.5233,7.1709,-6.2964
0.2329,-9.8598,3.4505,-7.3206,-8.7559,7.2724,10.4657
-7.2192,-5.0273,-1.1195,0.4196,7.3216,-5.3231,0.2552
7.2817,-5.6185,-7.7378,6.0403,-1.2395,-7.3792,-0.4067
-3.0829,8.9899,6.7821,3.7007,-6.4433,-6.8421,-8.7183
-7.5842,-3.9701,-2.0861,-0.4331,5.6537,-6.4312,0.6969
1.4976,-8.3381,3.3733,-4.9686,-7.9322,11.497,8.7379
7.5923,1.5037,5.8798,-9.7775,9.3119,4.433,-5.9487
-5.2579,-6.6286,-4.9123,0.4303,-1.1559,-5.377,0.9003
6.1448,-3.0247,-8.6327,3.4271,-1.5232,-7.5354,-1.383
-7.9323,-3.0226,-0.8183,-2.4116,4.7474,-6.8892,1.2195
-5.9772,-4.4939,-1.8584,2.1186,5.8087,-6.6392,0.4571
5.7586,-4.8347,-9.5955,5.1451,-1.896,-8.4849,-0.514
-7.0889,-4.7118,-4.5251,-0.6315,6.234,-7.5814,-0.949
-3.294,8.6438,3.2343,1.9888,-5.9774,-7.7879,-7.319
4.2093,-3.7939,-9.6193,3.6465,-1.6922,-6.5252,0.148
1.4399,-9.0938,2.0653,-6.52,-6.2914,7.8957,8.5991
7.7702,2.6094,4.168,-9.0459,8.5892,8.2068,-4.7606
-5.7256,-5.4618,-2.2054,1.705,-0.9214,-3.2715,1.3511
5.5116,-2.7191,-9.2175,3.7687,-2.2622,-8.5241,1.5843
-3.1989,8.5212,6.0835,0.7167,-6.0664,-7.1591,-9.1181
-1.5913,11.1364,5.6723,0.4538,-7.3639,-5.6132,-9.546
2.0695,-10.8102,2.9879,-7.436,-8.837,10.2636,11.0921
8.046,1.657,6.5494,-9.4082,9.1253,5.8132,-4.656
2.1936,-10.032,1.1617,-6.4407,-7.7915,10.6171,7.5354
1.6475,-8.677,1.2879,-5.5002,-7.5135,9.5842,9.3825
5.8311,-3.9135,-6.7284,3.7548,-3.3679,-8.789,2.6611
6.7154,-0.5595,-8.2691,4.1366,-1.7448,-8.8405,0.3378
6.5523,1.5194,3.1158,-9.7972,8.9912,8.4996,-6.9192
-4.8063,-6.2565,-3.4262,2.171,-0.8003,-3.775,2.4793
-6.2918,-3.5994,-2.7807,-0.7384,6.6012,-5.0772,-2.4056
-4.1986,-5.0146,-2.9309,-0.8953,-1.1557,-2.9663,2.8302
-0.7537,10.5873,4.1741,1.8223,-6.9536,-7.3318,-8.6433
8.7229,1.7858,2.8499,-9.4002,8.547,7.3142,-3.5436
-6.5128,-8.898,-4.355,2.2846,-1.3482,-4.4827,2.254
-7.9858,-6.4453,-3.7836,0.1845,-1.5335,-5.7607,2.5935
5.8424,2.0199,3.6178,-7.5963,11.2321,5.7809,-5.1961
-5.9059,-7.7022,-3.9218,1.6859,0.4004,-4.3054,2.2787
-6.5852,-5.5643,-2.9913,-0.9129,6.7732,-7.0837,0.9481
2.2581,-9.2424,1.5098,-8.0842,-10.0668,8.3556,8.6137
1.6539,-9.4683,3.3124,-9.0501,-9.0827,6.6253,9.5512
-7.4567,-3.5775,-3.5437,-0.7392,4.5041,-5.9239,0.1549
-1.85,9.9519,3.0323,1.2104,-7.6488,-7.82,-8.0089
-2.0006,8.584,3.1558,1.7647,-5.673,-8.4073,-9.8934
-6.6263,-5.1538,-5.0393,1.1953,-2.3113,-4.0693,2.9448
7.1099,0.4896,3.0329,-8.6159,10.271,7.0119,-7.4743
-2.7399,10.1175,6.0818,2.1921,-7.7214,-9.3154,-8.1542
7.1294,-3.5137,-7.9232,3.1144,0.4031,-6.8058,0.5067
7.6915,-5.2047,-7.1406,3.057,-2.0394,-6.5358,-0.9795
8.2315,1.3149,6.3713,-9.2613,8.5631,8.3018,-3.6754
6.5008,-2.8386,-6.9338,1.9574,0.1538,-6.6084,-0.4657
-6.1408,-4.9024,-4.2182,0.6656,-0.6342,-3.6213,1.6226
-5.8122,-7.4712,-2.2142,2.2995,-1.595,-4.5461,2.8495
-1.6012,9.1378,4.5156,1.7618,-6.133,-6.5545,-6.5625
5.0607,-4.1834,-8.0411,3.7711,0.0531,-8.5155,-1.428
1.4416,-9.2728,0.9191,-6.6288,-7.8069,9.8541,8.9318
-6.493,-4.7215,-4.1706,-1.4177,4.9046,-4.978,0.4379
6.3453,2.1445,3.7425,-10.4129,8.3394,5.9333,-4.6317
0.7444,-9.2232,2.4158,-6.4922,-7.7452,9.5978,8.4422
-5.9018,-4.3063,-3.7076,-2.4672,4.9314,-6.4167,1.1047
-3.3664,7.9434,5.1224,1.7497,-6.1656,-6.4069,-8.9112
2.7851,-9.04,2.5188,-6.231,-9.0067,7.8124,8.3165
-1.6276,9.0063,6.1198,2.0505,-7.7409,-5.357,-8.2994
1.7097,-9.4323,2.1265,-4.4103,-7.9471,8.0441,9.3407
3.4155,-9.7213,0.5425,-7.6764,-9.1454,6.6045,8.8372
-5.7005,-5.9556,-3.3087,0.9877,-0.9083,-1.4746,2.1609
2.6621,-9.1421,3.4157,-8.1715,-9.4483,8.7253,11.5483
-6.9997,-5.9308,-2.0602,1.5151,-0.8264,-3.1459,1.866
5.2034,-2.0343,-6.9633,4.5262,-1.1847,-6.0508,-1.1999
6.8632,3.0525,3.7814,-9.9931,10.531,8.2463,-5.1085
5.5761,-5.5872,-7.8483,4.7998,-1.259,-9.0409,0.0126
-6.4048,-4.6168,-3.833,0.1635,-0.607,-4.3337,4.1051
-7.163,-1.734,-3.0718,-0.4782,7.1354,-6.4655,-1.0969
9.9304,2.2157,4.2211,-9.4821,8.7604,6.591,-4.6254
7.8346,-5.3145,-9.5736,2.7329,-0.0679,-8.1054,0.2489
-2.6705,9.4183,6.5261,2.1477,-6.6221,-6.9546,-10.7571
-5.7726,-5.3117,-3.832,-0.8484,3.6279,-6.4515,-1.4514
-7.9555,-5.8799,-5.6289,0.0283,-1.7249,-4.9455,1.8882
-7.2126,-5.6633,-3.6502,-0.5424,5.1744,-6.2242,0.18
6.9768,1.3774,3.432,-10.112,8.0324,5.8635,-3.8043
7.6436,0.7069,5.1563,-10.1222,9.2486,5.3119,-5.7656
2.0853,-8.2828,3.0954,-6.1611,-8.1973,7.9674,8.7623
8.5045,2.4256,3.1947,-10.3844,9.5011,4.3348,-4.0798
-8.0737,-4.9393,-2.5164,0.4996,6.7568,-5.1002,-0.0271
-8.8942,-3.5679,-2.6415,1.2388,6.7005,-6.5111,-0.4174
2.5812,-9.2701,2.8485,-6.8103,-7.5926,8.7386,7.3577
-7.1663,-2.7064,-1.907,-0.2199,4.0946,-6.2917,-0.7797
-6.1318,-6.2596,-5.1884,-0.8227,-3.5754,-3.3579,3.0647
-9.2216,-3.2279,-2.8003,-1.3225,4.2206,-6.0121,0.3182
-2.8312,10.3397,3.2331,2.5591,-7.6164,-8.2954,-8.6198
-5.1428,-6.7653,-4.2859,0.4228,-1.3091,-4.0482,2.7953
-7.1403,-3.8491,-2.9356,0.5951,3.2174,-4.8865,1.0758
2.5519,-10.8307,2.0702,-6.913,-8.0998,7.5527,9.3251
-5.4243,-7.0031,-4.0764,1.8674,-0.8647,-5.2549,1.2221
6.6884,-2.3013,-7.2285,4.444,-1.3174,-4.55,0.0162
5.3084,-4.0614,-7.0549,3.9941,-0.9146,-7.2068,0.3712
-6.7209,-6.1232,-2.2294,0.844,2.693,-5.3171,0.1253
7.3246,0.4779,4.6543,-8.7547,8.7971,7.8148,-7.42
-3.8742,9.7158,5.1588,2.469,-6.878,-6.4653,-7.234
9.3722,0.3968,3.6047,-9.5557,10.5356,7.0483,-5.4427
-5.5218,-4.7631,-2.7989,-0.5519,4.7681,-6.1941,0.7776
6.5032,-2.7719,-7.6477,3.4903,-1.3856,-7.1265,-0.3076
-6.8038,-7.1402,-4.6777,1.5389,-3.0132,-4.938,3.6839
5.8839,-3.6394,-9.5269,2.539,-0.0649,-9.5665,0.5199
-8.8839,-6.3152,-5.7424,-0.7258,-2.6964,-5.218,1.6882
1.6297,-9.6217,1.4532,-6.5965,-8.9245,8.5858,8.0139
6.6669,2.8963,4.2399,-9.4053,8.5639,4.9312,-5.5171
-5.5696,-6.1183,-5.1245,0.7979,-1.1047,-3.5917,2.1091
-6.8636,-4.0169,-4.6828,0.3915,5.9272,-6.1259,1.4171
6.9175,2.5595,5.1057,-9.3931,11.0634,6.4701,-5.1284
7.6568,3.3215,4.829,-10.3024,10.5766,6.3493,-6.9889
7.2888,-2.7088,-8.2188,3.8677,-1.9945,-9.2691,1.6919
-7.8723,-3.641,-1.1429,-1.3798,4.6828,-7.1416,-0.582
3.559,-9.7363,3.4998,-5.4146,-6.9281,9.1518,8.5241
-5.2699,-4.0936,-3.4895,-2.5081,5.7635,-6.267,1.0677
-2.1419,10.8525,4.4164,1.6239,-6.899,-7.1833,-8.0384
-2.0994,8.1532,6.0432,2.6711,-7.3227,-7.3596,-8.5418
6.2144,-1.9138,-7.8888,3.7924,-1.1763,-7.9547,0.218
-3.9177,-5.3955,-4.1078,-0.2777,-1.4751,-4.5154,4.19
-2.8102,8.3828,5.8833,3.2012,-7.2144,-8.674,-9.405
2.8127,-10.1626,2.2545,-9.0973,-8.9705,10.0504,8.5865
7.43,1.179,4.8635,-9.3906,6.8766,7.0772,-5.3614
-5.8351,-3.9066,-3.1362,-2.2009,4.473,-5.5923,-0.8227
-6.9578,-3.818,-3.6634,-1.4527,3.867,-4.6293,-1.0152
1.0988,-8.4879,2.2281,-6.1295,-9.0354,8.013,8.4898
-7.0313,-8.5284,-3.4443,1.483,-0.9147,-4.8156,1.102
3.4973,-8.8592,1.3741,-7.6762,-7.6808,9.1062,9.9887
-6.3018,-6.1587,-5.7408,0.9503,-0.5884,-4.2527,4.6115
-3.356,7.4994,4.1934,2.8296,-6.6655,-8.1258,-8.6651
-5.2413,-4.8055,-4.3405,-0.0184,5.5887,-6.3096,-0.2609
-7.0396,-2.7968,-3.5587,-0.3747,5.7887,-5.1888,0.0509
-9.5771,-4.0809,-1.7793,-1.3985,6.7252,-5.9469,0.1216
8.6246,0.024,3.4561,-9.0925,10.0426,5.9704,-6.0587
-3.905,9.6056,3.9159,1.7778,-7.3316,-7.6694,-8.8454
6.6374,-4.2063,-7.5766,3.7987,-2.2303,-9.2455,0.4872
1.4803,-10.0446,3.2828,-6.3172,-9.8836,8.2772,8.4406
3.8592,-8.9519,1.3195,-6.6692,-9.0826,7.8013,10.1817
1.5608,-8.1032,2.7746,-6.5739,-8.5281,8.99,8.8815
-9.0555,-3.3361,-3.7563,-2.5428,6.7297,-7.026,-0.4878
7.9338,2.497,4.539,-9.7704,11.2289,7.142,-6.7216
-8.2775,-3.3077,-3.0457,-2.0235,5.2066,-5.4616,0.2778
7.2348,-4.0506,-6.801,2.7953,-2.1427,-7.1305,-0.4652
-6.0803,-7.2908,-3.241,1.2114,-2.6162,-5.6415,2.2369
7.9196,1.0722,2.9433,-9.192,8.768,5.0784,-4.7819
6.8405,2.553,3.498,-9.5507,9.0835,6.7782,-8.134
2.9023,-7.0963,2.3219,-7.1165,-9.4717,10.2823,10.5893
-5.3054,-6.6445,-3.8051,2.1302,-2.4039,-3.9722,2.6751
7.8543,0.9491,4.277,-9.6181,9.7198,6.7654,-5.3735
-2.4805,10.2927,4.831,2.0196,-8.2395,-6.1339,-8.1928
-2.8815,9.4516,4.8251,2.3986,-6.6573,-5.6012,-9.7906
-8.2678,-2.7565,-2.453,-0.0718,6.4495,-8.2248,0.2731
-2.4614,8.4501,3.1458,3.2283,-7.3773,-8.1482,-9.0066
-2.13,10.2445,4.0429,-0.4171,-7.2918,-5.9666,-8.3007
-1.0559,7.6757,5.3328,1.3673,-5.1602,-4.8876,-9.605
-7.8944,-7.0588,-2.8699,1.71,-2.2858,-3.8681,4.0715
7.0324,-4.9555,-7.9316,3.9232,-0.9608,-8.399,-0.5925
1.8814,-9.0717,2.8215,-5.3703,-10.0482,7.8597,8.9994
6.0671,-3.8815,-7.6566,2.5977,0.1244,-8.5846,-1.3479
-1.938,9.2579,3.5497,0.9876,-7.8494,-6.7696,-9.4646
5.6008,-4.2845,-5.123,3.2219,-0.3458,-7.7946,0.8401
-5.5357,-5.5296,-3.8144,2.6727,-1.7989,-5.0753,2.6551
-8.8893,-3.182,-3.4051,-1.7861,5.6679,-6.6507,0.3847
1.1237,-8.8901,2.4634,-5.486,-7.8318,9.0746,9.616
-2.9373,10.515,5.4901,1.6245,-7.2289,-7.2017,-6.7616
2.9394,-7.7912,0.2826,-6.0846,-10.2045,7.9794,10.1338
-7.2655,-4.5439,-3.9471,-0.5876,4.8799,-6.7214,0.081
-2.9068,10.2519,5.0196,1.0051,-7.1899,-7.4944,-9.5481
1.8658,-9.5428,1.905,-6.6874,-10.1443,8.3411,9.3775
-5.7574,-7.8075,-4.2668,2.4424,-0.2391,-5.7129,2.1815
-5.8065,-4.3213,-3.5701,-1.3044,5.4079,-5.623,1.3243
7.4233,1.355,1.9195,-9.3829,8.6226,5.8485,-6.2522
-7.0086,-2.8703,-2.989,-1.1689,3.7979,-4.9504,0.2078
-2.7526,8.7144,6.544,3.5991,-4.6608,-7.0392,-8.5427
-6.7088,-3.1022,-0.2278,-1.3123,5.3509,-6.7778,1.4104
1.1117,-9.0918,2.5732,-8.0432,-8.8519,8.1518,10.3265
-7.5355,-2.8481,-4.1837,0.2442,6.3647,-6.5754,-0.6397
6.5159,1.7988,3.1166,-7.8044,11.0797,5.765,-5.6059
8.0927,1.8346,5.0021,-10.4136,8.9053,4.6386,-7.0772
-3.6911,9.4638,6.7259,0.9584,-7.2411,-6.4637,-8.8922
6.4152,-4.9573,-8.0704,4.1217,-0.2077,-8.3146,-0.655
-7.705,-3.1932,-3.7227,-0.6094,5.7464,-6.0092,-0.2337
2.533,-8.6749,1.8605,-6.4786,-7.1,9.2208,8.3266
-6.9998,-3.6191,-0.943,-1.703,4.7792,-6.243,1.1059
-2.0885,8.4364,5.521,1.9745,-6.4842,-7.8377,-9.4277
8.6049,0.1326,3.7403,-9.1404,9.8554,8.0016,-4.555
1.4756,-10.5269,2.0762,-5.5706,-6.8853,8.7397,9.183
2.9189,-9.2392,2.4237,-5.5027,-7.8066,8.5377,9.1822
5.7005,-2.3689,-5.9426,3.3348,-1.5726,-7.9199,-0.034
5.9388,-4.6086,-8.3027,3.1233,-1.8639,-9.0028,-0.3409
7.3924,1.8897,5.3385,-10.9008,9.9346,4.9777,-6.5916
2.8794,-8.195,2.6193,-6.9828,-10.101,8.5871,10.4229
2.4129,-9.91,1.8885,-5.9735,-9.4028,9.6282,9.8656
-5.5638,-6.9188,-4.2311,-1.7249,-0.4145,-3.3545,2.2425
-0.897,9.9111,4.3713,1.082,-9.0314,-7.5993,-9.0495
-5.7536,-6.4764,-3.8816,1.5845,-1.475,-4.1604,1.6374
5.3553,-4.0182,-9.5776,5.475,-1.0138,-8.3492,0.3513
4.1937,-3.6653,-7.7199,3.2442,-1.0103,-6.4874,2.3011
8.6307,1.4506,5.9239,-8.1044,8.9291,6.1457,-6.7668
8.2285,1.7965,5.5979,-10.2922,8.3435,6.5816,-5.8358
7.3894,3.6874,3.8937,-8.2656,9.5738,5.6241,-3.9052
7.0,2.0366,5.0724,-7.9753,10.1274,6.5657,-4.3759
-7.2622,-5.5187,-2.0972,-0.38,5.909,-4.9313,0.3151
6.8354,-3.6937,-8.6058,4.3135,-1.1761,-8.0068,0.5939
2.1409,-9.1829,3.0005,-6.1729,-9.3629,8.2684,8.7899
-2.6794,8.5611,5.3363,2.9285,-6.7912,-5.4026,-9.98
-6.8176,-3.9185,-1.6299,0.5479,4.4511,-7.0569,-0.4956
-7.9632,-4.7252,-1.2949,1.1294,7.2957,-7.3298,-1.1352
-8.639,-3.9994,-3.1229,-0.3713,4.9633,-6.6112,1.9476
5.3512,-4.1806,-7.9615,2.5491,-1.6554,-6.5443,0.0309
-2.8144,10.0612,4.3046,0.6321,-6.136,-7.085,-8.8069
8.3173,1.7692,3.7416,-9.5666,8.8071,6.9775,-6.2906
-7.5506,-6.8199,-3.7326,0.2827,-1.1107,-3.4951,1.0791
10.1477,1.6681,3.569,-9.2612,8.8161,7.0479,-7.0733
-7.3793,-5.0309,-3.0498,-2.2455,5.7092,-5.7691,-0.7194
-2.1251,8.9816,2.5724,1.884,-8.1841,-6.2104,-8.4717
-2.1834,9.2087,4.2867,2.3117,-7.175,-6.7116,-7.5207
-2.9437,8.7051,4.862,1.4944,-5.6239,-7.7747,-9.0252
-2.013,8.479,5.1514,3.9083,-6.0641,-6.9282,-9.0215
-5.3641,-6.456,-5.1233,-0.9947,-1.3124,-3.0335,3.3656
-5.2067,-5.2057,-4.1556,1.263,-1.5557,-4.1415,1.7635
2.0773,-8.8401,2.3115,-6.017,-8.9609,10.6785,8.0778
-7.1669,-4.1064,-2.435,-1.1336,5.7904,-4.8807,0.2008
7.5231,3.1165,4.6405,-10.4496,11.5768,6.8432,-5.9006
-6.5377,-4.7612,-3.6632,0.2859,5.5453,-5.488,0.6956
0.1945,-9.0818,2.856,-5.6355,-9.1734,8.7058,9.6683
-6.6632,-4.4216,-3.2166,-1.0385,5.1528,-6.1367,0.3011
-6.788,-3.2588,-1.3678,-0.5931,4.6341,-6.2756,-0.7196
6.6197,-5.0242,-7.7525,4.5385,-1.921,-7.2593,-0.6492
4.0443,-9.2659,1.9868,-7.8264,-8.7509,10.8406,10.2971
6.8748,2.2566,4.7604,-8.735,8.904,6.9327,-4.7907
-6.0165,-6.4844,-4.4818,1.2591,-1.406,-5.4946,0.3056
8.0272,-4.4288,-7.9117,3.4913,-2.3043,-6.9947,0.6814
-2.1753,10.4457,5.7216,0.661,-6.2576,-5.5512,-8.4515
-7.2708,-5.0658,-0.5766,-1.3573,4.5499,-6.1001,1.1925
2.3254,-7.7144,2.7898,-7.7831,-8.4859,9.5784,7.4384
-5.222,-4.8968,-2.4543,0.6388,-2.5199,-5.2279,0.1502
6.3516,-4.7455,-7.1183,3.1744,-2.0217,-7.6721,0.2689
-1.6795,9.8257,3.4916,2.7919,-5.3417,-8.0027,-9.7558
-4.1255,7.9606,3.5721,2.9235,-5.169,-6.9846,-9.0071
1.3986,-10.4307,0.9296,-7.8851,-6.8209,9.2655,8.7297
8.222,1.1965,6.0078,-7.655,9.6549,6.6373,-4.7226
-8.2794,-4.8216,-4.1614,0.0567,-1.4136,-3.5392,2.5844
-6.497,-6.8539,-4.6623,-1.0124,-0.3692,-4.3501,0.9907
7.6919,2.9996,4.3411,-9.6378,9.1464,6.4392,-5.1447
-6.2524,-7.3768,-2.7523,0.348,-1.3302,-5.6805,3.2539
-3.3754,9.9837,5.0671,1.3269,-5.1043,-8.0737,-7.9192
2.8129,-9.3696,0.9293,-4.3835,-9.7521,9.8572,8.5433
2.5504,-8.8336,0.965,-9.094,-8.7992,8.4437,8.0501
1.7345,-7.8187,1.2964,-8.3171,-8.5502,10.8337,9.8436
-7.8005,-3.4076,-2.9469,-2.5996,4.7211,-6.4369,1.6529
5.4938,2.6383,5.1986,-10.4988,9.1542,6.9436,-5.06
-6.8814,-4.2798,-3.4913,1.1436,6.2301,-6.9501,-0.8865
5.267,-4.2922,-10.368,2.9271,-2.2964,-7.8392,-2.3763
-7.8376,-4.2893,-2.6433,1.009,7.2693,-5.3856,1.7341
9.1291,1.389,4.0647,-8.5775,12.9273,5.4044,-5.3034
-6.1181,-5.2765,-3.9374,0.4796,-0.2929,-3.2141,3.821
